combination,fundinglevel,variance,category,funding,moe
2950,100,40,100,49,96
2951,100,21,100,5,80
2952,100,121,100,43,262
2953,100,18,100,43,47
2954,100,78,100,39,168
2955,100,35,100,20,108
2956,100,33,100,46,67
2957,100,95,100,9,194
2958,100,40,100,45,264
2959,100,11,100,15,98
2960,100,99,100,12,219
2961,100,13,100,37,149
2962,100,73,100,34,197
2963,100,79,100,24,276
2964,100,82,100,15,260
2965,100,17,100,32,180
2966,100,12,100,48,25
2967,100,104,100,26,292
2968,100,17,100,49,125
2969,100,14,100,7,72
2970,100,61,100,32,159
2971,100,18,100,42,84
2972,100,36,100,39,86
2973,100,41,100,8,115
2974,100,11,100,43,137
2975,100,28,100,33,85
2976,100,32,100,21,117
2977,100,35,100,6,139
2978,100,117,100,34,259
2979,100,60,100,46,218
2980,100,75,100,41,193
2981,100,56,100,36,192
2982,100,12,100,46,31
2983,100,81,100,33,257
2984,100,107,100,24,214
2985,100,44,100,5,112
2986,100,116,100,42,275
2987,100,20,100,41,224
2988,100,18,100,11,119
2989,100,36,100,27,122
2990,100,71,100,16,227
2991,100,71,100,19,196
2992,100,35,100,11,121
2993,100,13,100,39,63
2994,100,132,100,7,271
2995,100,30,100,37,63
2996,100,77,100,31,255
2997,100,65,100,28,168
2998,100,12,100,26,118
2999,100,31,100,29,257
3000,100,130,100,35,299
3001,100,118,100,19,257
3002,100,74,100,6,278
3003,100,16,100,42,38
3004,100,43,100,13,174
3005,100,13,100,27,144
3006,100,13,100,20,141
3007,100,63,100,13,178
3008,100,117,100,35,258
3009,100,60,100,48,178
3010,100,42,100,47,228
3011,100,11,100,14,66
3012,100,34,100,14,176
3013,100,138,100,37,280
3014,100,13,100,25,177
3015,100,26,100,41,199
3016,100,100,100,37,254
3017,100,43,100,13,112
3018,100,10,100,24,52
3019,100,25,100,8,115
3020,100,24,100,32,126
3021,100,67,100,43,174
3022,100,107,100,15,262
3023,100,127,100,11,282
3024,100,23,100,8,49
3025,100,57,100,10,150
3026,100,75,100,20,224
3027,100,20,100,13,188
3028,100,66,100,19,236
3029,100,16,100,15,279
3030,100,11,100,27,64
3031,100,70,100,26,163
3032,100,89,100,39,213
3033,100,51,100,6,182
3034,100,53,100,37,127
3035,100,22,100,9,63
3036,100,20,100,11,289
3037,100,17,100,27,242
3038,100,15,100,35,108
3039,100,79,100,20,179
3040,100,62,100,20,261
3041,100,22,100,24,223
3042,100,32,100,15,262
3043,100,21,100,23,77
3044,100,47,100,8,221
3045,100,117,100,48,236
3046,100,64,100,11,229
3047,100,83,100,30,293
3048,100,39,100,42,89
3049,100,49,100,12,112
3050,100,21,100,19,94
3051,100,15,100,13,137
3052,100,61,100,37,251
3053,100,18,100,42,121
3054,100,84,100,38,175
3055,100,46,100,5,151
3056,100,80,100,9,243
3057,100,10,100,17,34
3058,100,18,100,44,131
3059,100,36,100,9,201
3060,100,22,100,43,153
3061,100,54,100,33,289
3062,100,11,100,46,133
3063,100,41,100,44,137
3064,100,18,100,12,56
3065,100,70,100,44,289
3066,100,80,100,32,194
3067,100,59,100,50,220
3068,100,100,100,37,249
3069,100,127,100,16,284
3070,100,11,100,8,144
3071,100,71,100,47,216
3072,100,37,100,26,110
3073,100,15,100,40,115
3074,100,16,100,18,74
3075,100,51,100,5,287
3076,100,98,100,9,214
3077,100,32,100,14,94
3078,100,73,100,19,293
3079,100,32,100,6,137
3080,100,43,100,50,278
3081,100,131,100,35,268
3082,100,51,100,23,252
3083,100,34,100,12,285
3084,100,11,100,18,55
3085,100,55,100,48,205
3086,100,25,100,20,58
3087,100,15,100,50,46
3088,100,23,100,31,197
3089,100,52,100,28,208
3090,100,88,100,41,187
3091,100,44,100,20,113
3092,100,45,100,41,108
3093,100,115,100,28,277
3094,100,41,100,25,120
3095,100,43,100,49,161
3096,100,16,100,49,128
3097,100,54,100,7,124
3098,100,20,100,46,127
3099,100,26,100,14,142
3100,100,31,100,10,96
3101,100,52,100,30,282
3102,100,97,100,44,268
3103,100,25,100,30,267
3104,100,66,100,8,262
3105,100,41,100,30,119
3106,100,59,100,16,226
3107,100,65,100,47,206
3108,100,15,100,29,30
3109,100,92,100,15,224
3110,100,29,100,43,75
3111,100,89,100,37,182
3112,100,72,100,21,239
3113,100,55,100,11,215
3114,100,11,100,37,27
3115,100,88,100,5,205
3116,100,18,100,40,95
3117,100,79,100,41,277
3118,100,33,100,38,146
3119,100,91,100,46,188
3120,100,69,100,40,216
3121,100,35,100,49,77
3122,100,60,100,14,160
3123,100,26,100,43,205
3124,100,80,100,50,179
3125,100,56,100,40,230
3126,100,33,100,50,165
3127,100,34,100,41,91
3128,100,68,100,38,147
3129,100,10,100,38,24
3130,100,45,100,46,161
3131,100,15,100,21,74
3132,100,18,100,43,297
3133,100,134,100,13,292
3134,100,22,100,21,206
3135,100,48,100,24,144
3136,100,23,100,23,250
3137,100,69,100,25,294
3138,100,47,100,26,95
3139,100,47,100,22,134
3140,100,30,100,31,76
3141,100,93,100,29,261
3142,100,39,100,42,198
3143,100,39,100,9,150
3144,100,38,100,31,263
3145,100,23,100,37,49
3146,100,17,100,20,45
3147,100,16,100,46,83
3148,100,54,100,42,258
3149,100,23,100,44,107
3150,100,90,100,20,211
3151,100,11,100,26,45
3152,100,47,100,32,101
3153,100,91,100,21,199
3154,100,26,100,48,241
3155,100,76,100,23,159
3156,100,49,100,31,227
3157,100,16,100,6,69
3158,100,36,100,13,105
3159,100,113,100,14,267
3160,100,41,100,28,266
3161,100,47,100,13,167
3162,100,78,100,34,156
3163,100,39,100,39,236
3164,100,47,100,33,103
3165,100,66,100,21,210
3166,100,69,100,11,194
3167,100,10,100,7,66
3168,100,28,100,34,135
3169,100,10,100,21,74
3170,100,30,100,45,164
3171,100,48,100,10,191
3172,100,84,100,27,208
3173,100,10,100,44,31
3174,100,23,100,33,46
3175,100,136,100,12,300
3176,100,19,100,50,108
3177,100,26,100,32,144
3178,100,24,100,28,100
3179,100,113,100,16,276
3180,100,55,100,44,255
3181,100,20,100,23,169
3182,100,19,100,24,120
3183,100,58,100,8,256
3184,100,27,100,28,157
3185,100,120,100,16,241
3186,100,10,100,17,63
3187,100,26,100,48,75
3188,100,10,100,6,24
3189,100,103,100,22,212
3190,100,146,100,18,296
3191,100,68,100,22,169
3192,100,75,100,43,174
3193,100,20,100,49,105
3194,100,123,100,42,246
3195,100,62,100,6,161
3196,100,22,100,39,52
3197,100,82,100,11,171
3198,100,39,100,29,120
3199,100,18,100,16,300
3200,100,10,100,34,226
3201,100,35,100,37,87
3202,100,128,100,50,283
3203,100,41,100,37,129
3204,100,134,100,16,269
3205,100,64,100,22,162
3206,100,82,100,30,227
3207,100,132,100,21,282
3208,100,128,100,43,275
3209,100,16,100,47,161
3210,100,45,100,41,204
3211,100,37,100,12,172
3212,100,101,100,29,227
3213,100,22,100,25,152
3214,100,47,100,44,274
3215,100,25,100,27,71
3216,100,10,100,23,22
3217,100,80,100,27,195
3218,100,23,100,45,201
3219,100,30,100,22,246
3220,100,20,100,8,70
3221,100,39,100,11,186
3222,100,39,100,42,109
3223,100,34,100,14,259
3224,100,57,100,47,190
3225,100,54,100,10,287
3226,100,53,100,37,168
3227,100,93,100,46,199
3228,100,47,100,34,109
3229,100,31,100,26,79
3230,100,19,100,30,46
3231,100,51,100,32,126
3232,100,36,100,46,80
3233,100,14,100,18,44
3234,100,45,100,34,132
3235,100,69,100,45,214
3236,100,60,100,44,167
3237,100,56,100,50,128
3238,100,25,100,12,63
3239,100,70,100,36,268
3240,100,106,100,14,228
3241,100,28,100,40,184
3242,100,66,100,17,176
3243,100,70,100,13,297
3244,100,15,100,10,186
3245,100,83,100,10,166
3246,100,110,100,23,259
3247,100,23,100,29,235
3248,100,39,100,40,109
3249,100,109,100,9,267
3250,100,56,100,38,270
3251,100,94,100,15,238
3252,100,42,100,26,143
3253,100,17,100,35,194
3254,100,72,100,9,193
3255,100,20,100,35,56
3256,100,18,100,42,183
3257,100,49,100,45,160
3258,100,119,100,6,241
3259,100,38,100,24,79
3260,100,24,100,43,127
3261,100,22,100,11,58
3262,100,27,100,11,92
3263,100,23,100,41,216
3264,100,20,100,14,45
3265,100,44,100,6,126
3266,100,16,100,37,109
3267,100,11,100,14,88
3268,100,26,100,10,76
3269,100,70,100,48,145
3270,100,12,100,25,44
3271,100,27,100,25,225
3272,100,69,100,23,220
3273,100,14,100,29,215
3274,100,14,100,9,29
3275,100,49,100,18,114
3276,100,34,100,17,125
3277,100,15,100,18,65
3278,100,31,100,25,79
3279,100,22,100,23,113
3280,100,25,100,16,168
3281,100,15,100,7,133
3282,100,34,100,41,95
3283,100,39,100,33,106
3284,100,24,100,46,228
3285,100,73,100,34,277
3286,100,26,100,9,104
3287,100,88,100,36,291
3288,100,95,100,22,223
3289,100,11,100,38,34
3290,100,19,100,15,114
3291,100,20,100,27,264
3292,100,29,100,20,87
3293,100,74,100,30,186
3294,100,34,100,20,245
3295,100,18,100,30,170
3296,100,34,100,5,84
3297,100,45,100,34,122
3298,100,57,100,23,194
3299,100,75,100,15,244
3300,100,57,100,45,122
3301,100,25,100,22,95
3302,100,62,100,41,229
3303,100,100,100,28,256
3304,100,37,100,26,109
3305,100,82,100,26,267
3306,100,14,100,42,163
3307,100,34,100,17,247
3308,100,16,100,14,42
3309,100,69,100,31,166
3310,100,23,100,47,183
3311,100,12,100,47,70
3312,100,12,100,49,71
3313,100,11,100,39,153
3314,100,96,100,10,234
3315,100,41,100,18,158
3316,100,36,100,49,87
3317,100,27,100,30,60
3318,100,106,100,27,251
3319,100,37,100,46,109
3320,100,35,100,21,193
3321,100,70,100,47,160
3322,100,55,100,25,123
3323,100,42,100,11,214
3324,100,11,100,16,135
3325,100,50,100,27,159
3326,100,10,100,31,21
3327,100,82,100,19,189
3328,100,13,100,9,36
3329,100,24,100,27,70
3330,100,14,100,8,42
3331,100,44,100,26,102
3332,100,58,100,26,125
3333,100,10,100,50,61
3334,100,14,100,37,131
3335,100,91,100,42,210
3336,100,13,100,5,100
3337,100,26,100,25,205
3338,100,31,100,40,205
3339,100,12,100,15,36
3340,100,15,100,18,93
3341,100,76,100,23,243
3342,100,16,100,25,104
3343,100,13,100,18,226
3344,100,53,100,17,173
3345,100,10,100,9,22
3346,100,49,100,22,109
3347,100,60,100,47,194
3348,100,95,100,26,199
3349,100,11,100,5,36
3350,100,69,100,31,253
3351,100,41,100,24,227
3352,100,10,100,17,148
3353,100,24,100,10,153
3354,100,21,100,38,151
3355,100,46,100,28,96
3356,100,59,100,9,208
3357,100,40,100,15,139
3358,100,104,100,39,267
3359,100,15,100,22,30
3360,100,14,100,36,88
3361,100,24,100,45,163
3362,100,14,100,27,151
3363,100,20,100,50,84
3364,100,31,100,40,70
3365,100,51,100,12,148
3366,100,32,100,17,93
3367,100,65,100,18,220
3368,100,39,100,33,143
3369,100,60,100,6,177
3370,100,14,100,42,162
3371,100,10,100,9,182
3372,100,105,100,48,299
3373,100,102,100,40,210
3374,100,16,100,35,38
3375,100,115,100,47,291
3376,100,46,100,38,102
3377,100,36,100,30,99
3378,100,51,100,47,181
3379,100,87,100,35,269
3380,100,10,100,7,20
3381,100,67,100,27,260
3382,100,27,100,26,172
3383,100,40,100,26,269
3384,100,37,100,6,175
3385,100,18,100,21,38
3386,100,25,100,18,50
3387,100,22,100,36,78
3388,100,51,100,30,110
3389,100,24,100,8,145
3390,100,59,100,47,210
3391,100,12,100,9,278
3392,100,43,100,24,96
3393,100,41,100,7,104
3394,100,53,100,16,128
3395,100,48,100,5,185
3396,100,15,100,17,40
3397,100,67,100,39,200
3398,100,28,100,15,124
3399,100,77,100,23,242
3400,100,79,100,35,267
3401,100,37,100,37,233
3402,100,10,100,32,39
3403,100,61,100,49,184
3404,100,30,100,6,113
3405,100,22,100,46,91
3406,100,16,100,36,53
3407,100,24,100,39,50
3408,100,15,100,31,30
3409,100,18,100,48,42
3410,100,96,100,17,281
3411,100,12,100,22,167
3412,100,14,100,8,35
3413,100,10,100,37,25
3414,100,40,100,16,186
3415,100,13,100,45,84
3416,100,40,100,38,165
3417,100,11,100,29,239
3418,100,67,100,25,278
3419,100,39,100,11,94
3420,100,50,100,45,182
3421,100,14,100,42,137
3422,100,102,100,43,300
3423,100,114,100,35,274
3424,100,40,100,31,146
3425,100,106,100,41,296
3426,100,57,100,10,120
3427,100,16,100,46,141
3428,100,11,100,19,114
3429,100,62,100,29,139
3430,100,29,100,49,283
3431,100,15,100,22,31
3432,100,13,100,49,164
3433,100,31,100,41,96
3434,100,54,100,32,145
3435,100,55,100,14,289
3436,100,89,100,11,277
3437,100,22,100,48,50
3438,100,91,100,37,242
3439,100,128,100,14,265
3440,100,44,100,38,167
3441,100,13,100,12,29
3442,100,32,100,30,121
3443,100,26,100,26,95
3444,100,25,100,35,98
3445,100,134,100,22,284
3446,100,20,100,7,174
3447,100,13,100,18,133
3448,100,22,100,48,172
3449,100,46,100,37,103
3450,100,13,100,16,76
3451,100,40,100,48,158
3452,100,30,100,14,60
3453,100,58,100,32,121
3454,100,12,100,48,26
3455,100,111,100,22,258
3456,100,63,100,33,232
3457,100,38,100,18,295
3458,100,72,100,23,153
3459,100,21,100,16,42
3460,100,29,100,35,147
3461,100,129,100,15,276
3462,100,84,100,28,231
3463,100,45,100,10,207
3464,100,105,100,48,223
3465,100,45,100,39,242
3466,100,54,100,11,222
3467,100,13,100,43,117
3468,100,43,100,11,111
3469,100,77,100,33,277
3470,100,90,100,45,295
3471,100,14,100,32,40
3472,100,92,100,22,293
3473,100,55,100,22,235
3474,100,51,100,21,214
3475,100,45,100,25,95
3476,100,88,100,8,183
3477,100,68,100,24,145
3478,100,100,100,50,210
3479,100,56,100,41,253
3480,100,49,100,25,136
3481,100,71,100,49,236
3482,100,25,100,22,185
3483,100,15,100,46,49
3484,100,34,100,41,69
3485,100,51,100,24,209
3486,100,23,100,13,70
3487,100,37,100,25,208
3488,100,11,100,28,167
3489,100,89,100,39,244
3490,100,85,100,26,172
3491,100,25,100,23,133
3492,100,14,100,21,136
3493,100,28,100,45,83
3494,100,35,100,21,228
3495,100,24,100,24,231
3496,100,45,100,22,115
3497,100,28,100,15,91
3498,100,30,100,43,87
3499,100,25,100,48,74
3500,100,64,100,40,293
3501,100,14,100,25,61
3502,100,13,100,37,29
3503,100,14,100,24,109
3504,100,83,100,23,212
3505,100,12,100,35,31
3506,100,44,100,10,198
3507,100,28,100,17,77
3508,100,48,100,7,237
3509,100,16,100,37,140
3510,100,16,100,39,37
3511,100,11,100,40,235
3512,100,39,100,7,84
3513,100,64,100,6,270
3514,100,19,100,46,257
3515,100,30,100,17,224
3516,100,32,100,37,260
3517,100,98,100,48,280
3518,100,19,100,34,69
3519,100,29,100,38,76
3520,100,48,100,20,105
3521,100,19,100,6,57
3522,100,11,100,37,44
3523,100,68,100,30,136
3524,100,19,100,45,56
3525,100,28,100,43,174
3526,100,20,100,45,182
3527,100,71,100,39,238
3528,100,17,100,18,98
3529,100,39,100,37,135
3530,100,49,100,19,210
3531,100,114,100,50,263
3532,100,77,100,43,182
3533,100,77,100,12,190
3534,100,115,100,13,259
3535,100,64,100,23,179
3536,100,13,100,22,50
3537,100,67,100,21,285
3538,100,52,100,48,230
3539,100,71,100,7,196
3540,100,82,100,10,268
3541,100,20,100,48,71
3542,100,66,100,35,197
3543,100,11,100,35,246
3544,100,20,100,7,49
3545,100,21,100,31,70
3546,100,18,100,35,220
3547,100,11,100,35,238
3548,100,29,100,43,131
3549,100,22,100,14,50
3550,100,13,100,24,29
3551,100,29,100,42,227
3552,100,24,100,8,234
3553,100,74,100,21,170
3554,100,28,100,10,58
3555,100,40,100,44,129
3556,100,27,100,39,56
3557,100,10,100,40,42
3558,100,49,100,47,279
3559,100,27,100,39,260
3560,100,83,100,7,217
3561,100,74,100,7,221
3562,100,10,100,49,38
3563,100,37,100,32,209
3564,100,12,100,12,142
3565,100,114,100,41,293
3566,100,11,100,17,79
3567,100,67,100,20,245
3568,100,33,100,10,255
3569,100,115,100,37,260
3570,100,24,100,39,117
3571,100,10,100,34,55
3572,100,37,100,6,74
3573,100,17,100,43,110
3574,100,37,100,50,104
3575,100,37,100,13,161
3576,100,31,100,14,69
3577,100,11,100,15,44
3578,100,17,100,10,75
3579,100,13,100,32,84
3580,100,58,100,43,246
3581,100,21,100,30,45
3582,100,46,100,49,284
3583,100,46,100,41,122
3584,100,19,100,37,48
3585,100,96,100,23,248
3586,100,124,100,32,271
3587,100,27,100,31,220
3588,100,36,100,38,193
3589,100,34,100,45,153
3590,100,16,100,48,122
3591,100,28,100,47,61
3592,100,43,100,37,191
3593,100,49,100,43,161
3594,100,82,100,22,188
3595,100,10,100,43,21
3596,100,27,100,24,59
3597,100,14,100,27,130
3598,100,58,100,30,127
3599,100,55,100,24,147
3600,100,23,100,41,129
3601,100,14,100,25,32
3602,100,28,100,43,212
3603,100,28,100,50,108
3604,100,23,100,25,209
3605,100,81,100,9,191
3606,100,36,100,24,139
3607,100,119,100,21,243
3608,100,18,100,8,38
3609,100,28,100,25,151
3610,100,24,100,6,253
3611,100,21,100,49,46
3612,100,26,100,17,69
3613,100,15,100,20,39
3614,100,88,100,20,198
3615,100,13,100,23,99
3616,100,17,100,48,103
3617,100,101,100,49,274
3618,100,51,100,15,121
3619,100,85,100,15,179
3620,100,12,100,33,27
3621,100,52,100,23,245
3622,100,13,100,6,64
3623,100,93,100,40,298
3624,100,116,100,6,256
3625,100,25,100,14,81
3626,100,30,100,47,96
3627,100,82,100,45,187
3628,100,13,100,16,286
3629,100,100,100,16,219
3630,100,10,100,49,70
3631,100,10,100,5,29
3632,100,31,100,15,68
3633,100,20,100,29,245
3634,100,14,100,21,110
3635,100,48,100,10,280
3636,100,95,100,42,255
3637,100,12,100,33,38
3638,100,53,100,30,228
3639,100,80,100,47,209
3640,100,10,100,15,129
3641,100,10,100,7,21
3642,100,10,100,9,24
3643,100,21,100,16,87
3644,100,39,100,40,161
3645,100,19,100,11,45
3646,100,29,100,33,61
3647,100,21,100,48,57
3648,100,48,100,49,106
3649,100,22,100,16,255
3650,100,98,100,10,210
3651,100,28,100,35,210
3652,100,80,100,6,300
3653,100,35,100,44,96
3654,100,10,100,16,26
3655,100,15,100,14,84
3656,100,67,100,26,138
3657,100,23,100,16,92
3658,100,24,100,47,111
3659,100,59,100,26,149
3660,100,33,100,46,273
3661,100,33,100,9,116
3662,100,59,100,32,133
3663,100,131,100,30,291
3664,100,69,100,14,186
3665,100,100,100,29,210
3666,100,14,100,34,67
3667,100,76,100,27,248
3668,100,10,100,10,83
3669,100,94,100,12,240
3670,100,61,100,16,209
3671,100,10,100,42,29
3672,100,28,100,49,86
3673,100,59,100,37,210
3674,100,33,100,22,152
3675,100,23,100,25,56
3676,100,34,100,19,117
3677,100,61,100,50,137
3678,100,60,100,48,145
3679,100,139,100,6,300
3680,100,76,100,37,232
3681,100,61,100,36,145
3682,100,33,100,25,103
3683,100,20,100,36,231
3684,100,11,100,36,41
3685,100,61,100,27,190
3686,100,67,100,23,140
3687,100,126,100,41,263
3688,100,37,100,44,172
3689,100,137,100,19,285
3690,100,143,100,8,295
3691,100,29,100,28,98
3692,100,46,100,6,104
3693,100,16,100,12,71
3694,100,39,100,36,82
3695,100,37,100,19,211
3696,100,11,100,11,35
3697,100,70,100,36,147
3698,100,30,100,39,239
3699,100,33,100,20,87
3700,100,62,100,29,169
3701,100,10,100,46,106
3702,100,38,100,30,84
3703,100,19,100,19,239
3704,100,41,100,42,119
3705,100,73,100,24,233
3706,100,47,100,25,100
3707,100,46,100,12,275
3708,100,35,100,34,285
3709,100,99,100,24,201
3710,100,85,100,24,173
3711,100,40,100,9,164
3712,100,12,100,22,254
3713,100,63,100,9,150
3714,100,12,100,41,171
3715,100,43,100,29,101
3716,100,54,100,19,126
3717,100,84,100,48,232
3718,100,33,100,35,114
3719,100,87,100,15,233
3720,100,48,100,20,153
3721,100,20,100,45,221
3722,100,39,100,12,104
3723,100,10,100,6,28
3724,100,11,100,27,61
3725,100,43,100,46,164
3726,100,31,100,33,71
3727,100,32,100,41,275
3728,100,132,100,47,271
3729,100,85,100,34,288
3730,100,70,100,6,167
3731,100,144,100,18,290
3732,100,11,100,43,38
3733,100,15,100,47,140
3734,100,103,100,40,278
3735,100,42,100,14,149
3736,100,72,100,15,154
3737,100,53,100,44,252
3738,100,19,100,49,235
3739,100,22,100,46,55
3740,100,30,100,48,141
3741,100,18,100,8,190
3742,100,21,100,21,58
3743,100,14,100,7,186
3744,100,93,100,30,284
3745,100,65,100,45,163
3746,100,48,100,11,153
3747,100,99,100,46,215
3748,100,92,100,8,248
3749,100,11,100,20,25
3750,100,18,100,42,36
3751,100,27,100,42,217
3752,100,33,100,17,199
3753,100,21,100,9,135
3754,100,23,100,28,117
3755,100,12,100,26,35
3756,100,12,100,32,28
3757,100,20,100,43,115
3758,100,30,100,9,167
3759,100,11,100,28,78
3760,100,14,100,6,29
3761,100,50,100,41,156
3762,100,33,100,22,213
3763,100,50,100,21,275
3764,100,23,100,29,52
3765,100,27,100,9,249
3766,100,64,100,32,149
3767,100,21,100,28,166
3768,100,29,100,7,115
3769,100,23,100,23,248
3770,100,81,100,46,196
3771,100,19,100,14,69
3772,100,37,100,48,230
3773,100,46,100,7,225
3774,100,48,100,24,152
3775,100,20,100,45,261
3776,100,63,100,40,130
3777,100,44,100,17,293
3778,100,36,100,46,146
3779,100,17,100,23,60
3780,100,27,100,42,205
3781,100,121,100,26,248
3782,100,17,100,13,278
3783,100,10,100,34,20
3784,100,63,100,24,200
3785,100,50,100,7,169
3786,100,26,100,24,263
3787,100,14,100,42,160
3788,100,12,100,11,33
3789,100,14,100,19,29
3790,100,42,100,25,125
3791,100,19,100,42,167
3792,100,18,100,42,38
3793,100,95,100,50,237
3794,100,48,100,46,243
3795,100,28,100,31,103
3796,100,18,100,39,53
3797,100,24,100,47,163
3798,100,43,100,37,111
3799,100,10,100,6,22
3800,100,17,100,15,278
3801,100,115,100,24,278
3802,100,22,100,23,44
3803,100,28,100,20,114
3804,100,96,100,24,232
3805,100,76,100,22,201
3806,100,91,100,34,205
3807,100,46,100,46,240
3808,100,15,100,37,55
3809,100,97,100,10,276
3810,100,81,100,14,169
3811,100,21,100,46,47
3812,100,136,100,12,279
3813,100,13,100,19,105
3814,100,46,100,39,147
3815,100,104,100,32,227
3816,100,68,100,8,235
3817,100,31,100,44,98
3818,100,10,100,19,22
3819,100,120,100,36,297
3820,100,110,100,44,251
3821,100,16,100,37,110
3822,100,70,100,46,246
3823,100,27,100,6,200
3824,100,53,100,29,266
3825,100,67,100,39,265
3826,100,13,100,32,40
3827,100,32,100,17,178
3828,100,10,100,17,24
3829,100,30,100,13,63
3830,100,39,100,5,270
3831,100,52,100,17,169
3832,100,34,100,33,126
3833,100,16,100,27,73
3834,100,64,100,16,159
3835,100,119,100,39,262
3836,100,100,100,24,269
3837,100,21,100,46,146
3838,100,27,100,27,61
3839,100,21,100,25,210
3840,100,16,100,37,88
3841,100,31,100,36,124
3842,100,143,100,26,287
3843,100,65,100,27,184
3844,100,33,100,21,252
3845,100,23,100,36,46
3846,100,47,100,17,254
3847,100,92,100,9,293
3848,100,38,100,47,112
3849,100,54,100,16,256
3850,100,12,100,30,58
3851,100,31,100,6,71
3852,100,106,100,37,257
3853,100,51,100,16,106
3854,100,45,100,33,195
3855,100,69,100,5,299
3856,100,41,100,49,115
3857,100,24,100,27,118
3858,100,19,100,24,40
3859,100,51,100,47,153
3860,100,35,100,29,161
3861,100,51,100,37,127
3862,100,58,100,27,281
3863,100,52,100,18,144
3864,100,33,100,5,97
3865,100,45,100,11,147
3866,100,21,100,48,111
3867,100,63,100,31,143
3868,100,36,100,37,139
3869,100,47,100,48,147
3870,100,37,100,36,279
3871,100,16,100,18,87
3872,100,78,100,27,253
3873,100,99,100,38,246
3874,100,48,100,49,157
3875,100,68,100,11,168
3876,100,11,100,11,63
3877,100,41,100,45,88
3878,100,30,100,5,64
3879,100,79,100,50,159
3880,100,20,100,16,53
3881,100,15,100,19,276
3882,100,22,100,31,87
3883,100,54,100,24,135
3884,100,20,100,44,58
3885,100,10,100,45,93
3886,100,12,100,12,74
3887,100,127,100,12,257
3888,100,49,100,40,173
3889,100,12,100,23,41
3890,100,45,100,38,173
3891,100,10,100,9,20
3892,100,55,100,11,159
3893,100,37,100,46,153
3894,100,46,100,27,219
3895,100,53,100,47,134
3896,100,18,100,7,44
3897,100,17,100,25,35
3898,100,27,100,18,66
3899,100,59,100,45,118
3900,100,42,100,19,171
3901,100,40,100,49,145
3902,100,46,100,45,192
3903,100,38,100,46,158
3904,100,12,100,24,24
3905,100,47,100,23,124
3906,100,38,100,44,206
3907,100,32,100,15,288
3908,100,53,100,12,189
3909,100,11,100,39,89
3910,100,51,100,11,144
3911,100,27,100,13,289
3912,100,66,100,13,161
3913,100,33,100,17,163
3914,100,26,100,33,104
3915,100,16,100,22,35
3916,100,10,100,41,169
3917,100,52,100,35,300
3918,100,17,100,15,51
3919,100,69,100,29,239
3920,100,54,100,47,125
3921,100,11,100,13,22
3922,100,56,100,43,143
3923,100,14,100,43,55
3924,100,39,100,29,195
3925,100,17,100,48,146
3926,100,80,100,42,164
3927,100,22,100,17,82
3928,100,21,100,23,70
3929,100,128,100,15,257
3930,100,17,100,23,146
3931,100,39,100,9,197
3932,100,57,100,38,270
3933,100,25,100,49,55
3934,100,11,100,39,258
3935,100,24,100,40,213
3936,100,89,100,49,196
3937,100,50,100,28,176
3938,100,68,100,37,171
3939,100,25,100,7,104
3940,100,85,100,43,240
3941,100,28,100,7,161
3942,100,36,100,16,227
3943,100,46,100,22,131
3944,100,48,100,30,102
3945,100,33,100,32,185
3946,100,41,100,17,121
3947,100,17,100,19,66
3948,100,60,100,6,214
3949,100,50,100,49,176
3950,100,33,100,10,97
3951,100,25,100,30,53
3952,100,43,100,40,97
3953,100,114,100,17,236
3954,100,14,100,17,42
3955,100,100,100,12,289
3956,100,83,100,18,267
3957,100,49,100,10,124
3958,100,14,100,44,195
3959,100,62,100,17,205
3960,100,91,100,40,289
3961,100,60,100,11,192
3962,100,10,100,24,72
3963,100,80,100,19,179
3964,100,58,100,28,137
3965,100,35,100,23,245
3966,100,70,100,33,185
3967,100,51,100,18,256
3968,100,36,100,6,149
3969,100,43,100,46,115
3970,100,17,100,36,85
3971,100,48,100,33,150
3972,100,36,100,27,87
3973,100,13,100,23,48
3974,100,97,100,24,258
3975,100,18,100,50,242
3976,100,34,100,16,180
3977,100,20,100,32,95
3978,100,70,100,5,147
3979,100,23,100,38,101
3980,100,28,100,38,147
3981,100,70,100,14,158
3982,100,58,100,13,300
3983,100,94,100,41,278
3984,100,29,100,10,58
3985,100,76,100,48,168
3986,100,16,100,29,50
3987,100,54,100,12,271
3988,100,35,100,39,126
3989,100,28,100,7,232
3990,100,95,100,5,226
3991,100,12,100,13,33
3992,100,43,100,34,212
3993,100,132,100,33,282
3994,100,19,100,21,69
3995,100,46,100,13,171
3996,100,17,100,25,39
3997,100,14,100,36,61
3998,100,50,100,46,275
3999,100,89,100,29,189
4000,100,10,100,12,176
4001,100,86,100,31,229
4002,100,13,100,28,50
4003,100,32,100,31,95
4004,100,123,100,17,272
4005,100,32,100,21,93
4006,100,22,100,48,201
4007,100,12,100,20,74
4008,100,20,100,43,180
4009,100,17,100,33,79
4010,100,94,100,32,190
4011,100,70,100,37,165
4012,100,81,100,38,191
4013,100,46,100,10,168
4014,100,15,100,16,167
4015,100,53,100,17,153
4016,100,15,100,27,106
4017,100,86,100,45,273
4018,100,106,100,17,238
4019,100,15,100,14,33
4020,100,30,100,17,99
4021,100,94,100,13,252
4022,100,32,100,21,178
4023,100,58,100,8,139
4024,100,36,100,24,283
