combination,fundinglevel,variance,category,funding,moe
874,100,15,100,52.77302722,35
875,100,11,100,51.01096301,76
876,100,29,100,68.0147809,75
877,100,89,100,74.32861757,282
878,100,11,100,61.46344249,104
879,100,23,100,95.77408258,134
880,100,33,100,14.89737784,249
881,100,92,100,82.78113002,289
882,100,79,100,43.45831202,297
883,100,106,100,49.2968801,256
884,100,11,100,61.89731888,25
885,100,125,100,25.27555318,275
886,100,13,100,30.29386332,37
887,100,56,100,49.12508792,137
888,100,69,100,29.18173417,198
889,100,84,100,78.57703095,186
890,100,73,100,88.16994744,275
891,100,62,100,77.76139211,232
892,100,16,100,73.95539333,75
893,100,39,100,81.23911521,122
894,100,48,100,58.11083244,123
895,100,20,100,19.32312576,140
896,100,45,100,66.13366774,255
897,100,20,100,87.81644438,143
898,100,34,100,50.3793259,96
899,100,24,100,74.43151348,48
900,100,20,100,88.68468085,285
901,100,17,100,17.36019519,57
902,100,18,100,27.95490052,177
903,100,50,100,37.15404221,216
904,100,52,100,64.20580532,169
905,100,55,100,21.73266976,113
906,100,71,100,17.59204822,199
907,100,40,100,78.56227648,106
908,100,12,100,94.83033493,105
909,100,43,100,77.78776897,123
910,100,19,100,12.09816685,169
911,100,14,100,67.22580023,28
912,100,25,100,78.93661581,57
913,100,11,100,29.09117171,30
914,100,47,100,57.08388551,252
915,100,17,100,49.39749851,144
916,100,12,100,80.3651596,35
917,100,46,100,45.6399032,141
918,100,61,100,65.90371651,252
919,100,40,100,30.98485991,83
920,100,144,100,38.7270546,289
921,100,20,100,52.75878454,114
922,100,27,100,17.38435861,94
923,100,53,100,47.42587934,186
924,100,34,100,90.48734939,172
925,100,75,100,70.8244629,177
926,100,55,100,93.25550175,162
927,100,19,100,34.25240868,48
928,100,23,100,13.12153564,48
929,100,76,100,80.3965179,280
930,100,49,100,10.12118829,175
931,100,18,100,35.0508043,131
932,100,128,100,62.39831438,273
933,100,26,100,73.4393666,57
934,100,14,100,61.21497923,54
935,100,48,100,33.83504541,272
936,100,31,100,95.3964387,112
937,100,43,100,84.06786601,282
938,100,33,100,13.96764728,145
939,100,43,100,88.51439363,153
940,100,49,100,84.26936986,207
941,100,29,100,73.94301017,170
942,100,10,100,86.79265936,164
943,100,33,100,16.88121521,103
944,100,32,100,18.95423782,143
945,100,38,100,67.96808077,111
946,100,33,100,29.80461111,146
947,100,44,100,31.27675541,297
948,100,58,100,40.58412197,150
949,100,81,100,83.10237567,206
950,100,11,100,54.6277565,56
951,100,25,100,22.16242396,86
952,100,14,100,91.90333019,31
953,100,43,100,44.662685,205
954,100,55,100,17.46321724,225
955,100,75,100,51.23923842,224
956,100,58,100,55.85048363,214
957,100,60,100,25.05160507,219
958,100,18,100,79.35891606,118
959,100,24,100,61.10545144,144
960,100,45,100,24.13729887,166
961,100,21,100,30.12684786,43
962,100,44,100,17.8384756,129
963,100,24,100,10.75829558,292
964,100,51,100,21.71157037,223
965,100,28,100,11.61853927,143
966,100,91,100,63.35791491,205
967,100,38,100,48.04838838,286
968,100,13,100,98.77919628,35
969,100,125,100,20.56463057,282
970,100,23,100,62.33917867,254
971,100,14,100,66.02350583,241
972,100,41,100,36.28965563,172
973,100,76,100,61.96277062,169
974,100,64,100,71.75008105,153
975,100,56,100,27.68277564,195
976,100,84,100,98.56593824,251
977,100,78,100,32.49621272,251
978,100,31,100,39.20043289,110
979,100,75,100,16.67129595,184
980,100,34,100,62.33734669,124
981,100,19,100,80.57434419,88
982,100,22,100,34.60789157,169
983,100,17,100,79.96705022,190
984,100,19,100,90.55543594,135
985,100,21,100,23.67598443,73
986,100,19,100,51.220888,66
987,100,51,100,74.99971095,173
988,100,13,100,72.61307676,76
989,100,34,100,42.50257823,87
990,100,18,100,62.05251046,182
991,100,17,100,19.26688479,140
992,100,48,100,51.51522308,144
993,100,48,100,50.60423085,119
994,100,114,100,57.50179289,233
995,100,21,100,77.27722959,176
996,100,22,100,86.63861248,59
997,100,23,100,75.60019685,131
998,100,60,100,12.76217869,235
999,100,19,100,81.53038656,229
1000,100,84,100,68.14837694,239
1001,100,35,100,13.80103026,210
1002,100,64,100,79.82235994,206
1003,100,26,100,73.25250219,106
1004,100,64,100,92.42090395,264
1005,100,62,100,67.7335485,256
1006,100,10,100,40.01594595,21
1007,100,119,100,66.18319443,298
1008,100,10,100,50.57153558,20
1009,100,30,100,79.53452258,110
1010,100,27,100,34.6303008,126
1011,100,34,100,24.81280459,155
1012,100,77,100,10.42115416,289
1013,100,86,100,75.90706243,269
1014,100,11,100,88.21264045,46
1015,100,16,100,42.24380453,32
1016,100,29,100,28.12930312,141
1017,100,33,100,48.14756564,114
1018,100,32,100,17.86129774,160
1019,100,50,100,44.68464099,201
1020,100,30,100,29.65375717,292
1021,100,107,100,81.79880435,261
1022,100,82,100,71.79889266,195
1023,100,17,100,49.29096185,84
1024,100,28,100,56.57452699,67
