combination,fundinglevel,variance,category,funding,moe
6632,100,51,100,39,124
6633,100,13,100,43,169
6634,100,117,100,33,245
6635,100,24,100,22,219
6636,100,61,100,9,261
6637,100,40,100,7,269
6638,100,55,100,33,193
6639,100,54,100,8,176
6640,100,13,100,48,61
6641,100,38,100,49,234
6642,100,34,100,27,223
6643,100,13,100,18,42
6644,100,55,100,37,212
6645,100,35,100,25,87
6646,100,71,100,41,149
6647,100,47,100,20,127
6648,100,36,100,11,188
6649,100,88,100,20,238
6650,100,86,100,25,200
6651,100,21,100,29,260
6652,100,28,100,36,57
6653,100,106,100,40,216
6654,100,42,100,46,263
6655,100,21,100,49,97
6656,100,99,100,23,250
6657,100,25,100,49,53
6658,100,13,100,20,45
6659,100,12,100,42,41
6660,100,56,100,26,121
6661,100,14,100,47,177
6662,100,17,100,10,155
6663,100,27,100,26,128
6664,100,46,100,42,253
6665,100,38,100,13,296
6666,100,15,100,21,84
6667,100,74,100,33,231
6668,100,42,100,12,127
6669,100,30,100,42,88
6670,100,31,100,37,65
6671,100,22,100,21,197
6672,100,35,100,23,292
6673,100,131,100,48,281
6674,100,34,100,40,264
6675,100,20,100,43,80
6676,100,34,100,29,284
6677,100,19,100,40,80
6678,100,11,100,29,169
6679,100,17,100,24,240
6680,100,11,100,50,92
6681,100,10,100,5,21
6682,100,17,100,7,205
6683,100,99,100,38,279
6684,100,22,100,9,70
6685,100,50,100,15,256
6686,100,65,100,27,239
6687,100,19,100,25,64
6688,100,23,100,38,108
6689,100,23,100,29,76
6690,100,27,100,15,200
6691,100,99,100,46,215
6692,100,34,100,7,207
6693,100,109,100,31,267
6694,100,39,100,31,112
6695,100,30,100,16,125
6696,100,67,100,50,173
6697,100,80,100,28,160
6698,100,15,100,44,44
6699,100,17,100,48,276
6700,100,22,100,33,205
6701,100,43,100,5,187
6702,100,93,100,24,251
6703,100,52,100,21,205
6704,100,44,100,34,273
6705,100,66,100,24,142
6706,100,109,100,19,284
6707,100,22,100,9,155
6708,100,53,100,30,240
6709,100,13,100,38,26
6710,100,15,100,32,38
6711,100,100,100,29,239
6712,100,19,100,29,83
6713,100,19,100,24,79
6714,100,17,100,42,78
6715,100,32,100,23,187
6716,100,12,100,10,147
6717,100,64,100,16,134
6718,100,33,100,28,73
6719,100,10,100,30,25
6720,100,91,100,50,194
6721,100,42,100,44,218
6722,100,47,100,20,283
6723,100,58,100,14,137
6724,100,13,100,24,42
6725,100,16,100,31,75
6726,100,19,100,41,107
6727,100,65,100,36,159
6728,100,16,100,20,60
6729,100,20,100,18,70
6730,100,14,100,32,81
6731,100,54,100,31,165
6732,100,84,100,5,253
6733,100,42,100,28,115
6734,100,72,100,12,167
6735,100,22,100,14,72
6736,100,40,100,25,101
6737,100,26,100,29,99
6738,100,32,100,29,253
6739,100,21,100,15,68
6740,100,13,100,11,63
6741,100,137,100,34,290
6742,100,21,100,48,218
6743,100,50,100,18,125
6744,100,36,100,37,198
6745,100,38,100,33,176
6746,100,11,100,16,216
6747,100,12,100,21,121
6748,100,10,100,44,48
6749,100,15,100,20,31
6750,100,24,100,39,193
6751,100,13,100,50,174
6752,100,14,100,35,50
6753,100,43,100,25,162
6754,100,88,100,41,282
6755,100,98,100,28,291
6756,100,24,100,37,183
6757,100,38,100,45,87
6758,100,10,100,17,59
6759,100,27,100,20,98
6760,100,15,100,15,69
6761,100,68,100,47,166
6762,100,58,100,13,139
6763,100,101,100,19,235
6764,100,34,100,24,114
6765,100,75,100,16,277
6766,100,25,100,8,153
6767,100,13,100,39,287
6768,100,26,100,22,114
6769,100,86,100,41,202
6770,100,81,100,13,256
6771,100,66,100,18,183
6772,100,29,100,7,249
6773,100,15,100,17,57
6774,100,59,100,7,177
6775,100,56,100,48,220
6776,100,33,100,18,86
6777,100,20,100,40,106
6778,100,131,100,36,298
6779,100,61,100,47,202
6780,100,143,100,30,299
6781,100,65,100,9,144
6782,100,10,100,38,21
6783,100,25,100,20,109
6784,100,67,100,8,245
6785,100,23,100,49,59
6786,100,35,100,20,104
6787,100,15,100,28,30
6788,100,13,100,11,79
6789,100,25,100,26,62
6790,100,117,100,19,235
6791,100,81,100,20,246
6792,100,33,100,9,80
6793,100,48,100,15,208
6794,100,12,100,8,58
6795,100,47,100,14,243
6796,100,30,100,31,196
6797,100,20,100,50,220
6798,100,18,100,39,47
6799,100,24,100,9,63
6800,100,77,100,32,221
6801,100,28,100,46,111
6802,100,48,100,25,278
6803,100,31,100,14,71
6804,100,24,100,46,79
6805,100,72,100,47,179
6806,100,118,100,11,277
6807,100,36,100,15,214
6808,100,57,100,20,115
6809,100,41,100,34,200
6810,100,52,100,34,130
6811,100,23,100,41,59
6812,100,12,100,17,40
6813,100,32,100,37,71
6814,100,16,100,39,129
6815,100,36,100,33,74
6816,100,86,100,31,193
6817,100,11,100,25,33
6818,100,25,100,5,86
6819,100,82,100,26,203
6820,100,19,100,26,273
6821,100,14,100,7,212
6822,100,32,100,31,132
6823,100,54,100,47,124
6824,100,96,100,33,258
6825,100,24,100,18,271
6826,100,26,100,19,68
6827,100,133,100,36,278
6828,100,31,100,30,100
6829,100,103,100,10,221
6830,100,37,100,25,138
6831,100,33,100,44,128
6832,100,45,100,5,162
6833,100,28,100,22,266
6834,100,31,100,17,121
6835,100,89,100,47,237
6836,100,19,100,24,67
6837,100,108,100,48,283
6838,100,24,100,28,51
6839,100,96,100,16,247
6840,100,12,100,7,56
6841,100,17,100,11,56
6842,100,31,100,14,266
6843,100,27,100,28,286
6844,100,26,100,35,213
6845,100,26,100,37,114
6846,100,22,100,43,220
6847,100,10,100,25,38
6848,100,84,100,12,286
6849,100,64,100,13,160
6850,100,10,100,36,24
6851,100,23,100,13,77
6852,100,48,100,9,118
6853,100,19,100,20,243
6854,100,27,100,19,75
6855,100,11,100,24,43
6856,100,11,100,23,124
6857,100,12,100,20,27
6858,100,18,100,45,61
6859,100,44,100,18,263
6860,100,43,100,5,187
6861,100,16,100,31,129
6862,100,10,100,41,25
6863,100,33,100,9,99
6864,100,25,100,40,131
6865,100,23,100,19,136
6866,100,28,100,8,61
6867,100,28,100,23,140
6868,100,17,100,49,59
6869,100,70,100,36,159
6870,100,17,100,7,89
6871,100,69,100,12,207
6872,100,36,100,6,204
6873,100,19,100,23,103
6874,100,27,100,21,61
6875,100,26,100,10,150
6876,100,58,100,31,141
6877,100,10,100,47,28
6878,100,87,100,26,267
6879,100,49,100,8,153
6880,100,79,100,50,292
6881,100,73,100,17,234
6882,100,11,100,48,206
6883,100,13,100,8,32
6884,100,58,100,26,119
6885,100,28,100,21,255
6886,100,56,100,39,223
6887,100,10,100,25,57
6888,100,61,100,44,163
6889,100,13,100,24,244
6890,100,68,100,50,142
6891,100,83,100,12,182
6892,100,26,100,47,162
6893,100,18,100,24,102
6894,100,17,100,33,254
6895,100,39,100,9,83
6896,100,53,100,34,160
6897,100,97,100,42,207
6898,100,136,100,5,274
6899,100,26,100,7,292
6900,100,18,100,19,52
6901,100,112,100,19,296
6902,100,24,100,14,105
6903,100,61,100,9,163
6904,100,100,100,11,201
6905,100,13,100,42,31
6906,100,62,100,15,211
6907,100,52,100,24,111
6908,100,12,100,7,24
6909,100,19,100,11,44
6910,100,14,100,31,181
6911,100,112,100,41,299
6912,100,53,100,22,164
6913,100,15,100,9,30
6914,100,24,100,13,138
6915,100,45,100,47,106
6916,100,21,100,45,245
6917,100,33,100,26,286
6918,100,116,100,5,293
6919,100,60,100,20,150
6920,100,112,100,25,248
6921,100,22,100,20,129
6922,100,65,100,24,266
6923,100,63,100,47,135
6924,100,25,100,41,91
6925,100,45,100,14,102
6926,100,61,100,39,150
6927,100,20,100,6,71
6928,100,61,100,24,164
6929,100,16,100,13,270
6930,100,12,100,29,146
6931,100,118,100,49,250
6932,100,88,100,43,200
6933,100,44,100,10,94
6934,100,59,100,31,125
6935,100,134,100,25,281
6936,100,95,100,50,201
6937,100,39,100,10,104
6938,100,142,100,11,285
6939,100,140,100,7,282
6940,100,33,100,14,92
6941,100,13,100,20,39
6942,100,20,100,50,56
6943,100,129,100,33,277
6944,100,12,100,49,29
6945,100,14,100,29,267
6946,100,49,100,33,188
6947,100,68,100,20,149
6948,100,99,100,40,272
6949,100,117,100,36,242
6950,100,28,100,39,271
6951,100,16,100,14,53
6952,100,96,100,15,208
6953,100,15,100,50,261
6954,100,89,100,43,181
6955,100,95,100,41,229
6956,100,143,100,6,297
6957,100,10,100,19,22
6958,100,40,100,41,96
6959,100,19,100,42,116
6960,100,82,100,40,242
6961,100,23,100,9,203
6962,100,28,100,23,104
6963,100,75,100,33,222
6964,100,62,100,44,167
6965,100,15,100,25,55
6966,100,11,100,25,25
6967,100,30,100,24,78
6968,100,14,100,15,63
6969,100,38,100,15,80
6970,100,10,100,25,155
6971,100,22,100,38,140
6972,100,13,100,46,53
6973,100,30,100,18,156
6974,100,20,100,29,95
6975,100,53,100,10,282
6976,100,54,100,13,199
6977,100,140,100,44,288
6978,100,23,100,6,93
6979,100,31,100,35,82
6980,100,93,100,36,192
6981,100,11,100,31,46
6982,100,126,100,19,291
6983,100,83,100,30,169
6984,100,41,100,20,119
6985,100,77,100,35,170
6986,100,14,100,19,100
6987,100,122,100,24,280
6988,100,97,100,10,230
6989,100,78,100,35,212
6990,100,27,100,44,191
6991,100,74,100,36,190
6992,100,52,100,32,300
6993,100,37,100,7,84
6994,100,28,100,49,190
6995,100,49,100,32,98
6996,100,15,100,6,42
6997,100,49,100,22,166
6998,100,43,100,18,163
6999,100,79,100,40,180
7000,100,56,100,20,214
7001,100,90,100,14,180
7002,100,11,100,33,22
7003,100,29,100,30,238
7004,100,75,100,15,229
7005,100,38,100,24,209
7006,100,41,100,19,135
7007,100,96,100,43,219
7008,100,21,100,10,173
7009,100,12,100,45,218
7010,100,25,100,45,70
7011,100,93,100,12,236
7012,100,43,100,37,228
7013,100,32,100,6,195
7014,100,15,100,49,37
7015,100,108,100,49,233
7016,100,10,100,39,38
7017,100,43,100,26,187
7018,100,45,100,33,157
7019,100,65,100,17,288
7020,100,61,100,26,203
7021,100,14,100,16,186
7022,100,10,100,50,23
7023,100,102,100,23,241
7024,100,43,100,18,178
7025,100,22,100,25,45
7026,100,21,100,31,63
7027,100,14,100,39,81
7028,100,12,100,23,99
7029,100,25,100,25,85
7030,100,25,100,30,230
7031,100,28,100,7,188
7032,100,78,100,25,294
7033,100,43,100,26,131
7034,100,24,100,6,80
7035,100,46,100,30,230
7036,100,44,100,16,132
7037,100,12,100,27,173
7038,100,10,100,21,54
7039,100,14,100,26,72
7040,100,32,100,46,120
7041,100,14,100,43,67
7042,100,131,100,8,275
7043,100,60,100,8,235
7044,100,11,100,15,41
7045,100,22,100,37,101
7046,100,76,100,28,175
7047,100,54,100,8,221
7048,100,59,100,7,190
7049,100,52,100,27,130
7050,100,20,100,48,84
7051,100,15,100,33,239
7052,100,80,100,35,259
7053,100,19,100,42,228
7054,100,12,100,19,83
7055,100,25,100,40,161
7056,100,11,100,48,23
7057,100,11,100,46,43
7058,100,69,100,35,233
7059,100,49,100,37,102
7060,100,73,100,41,218
7061,100,29,100,11,150
7062,100,30,100,30,193
7063,100,17,100,9,268
7064,100,24,100,38,274
7065,100,49,100,10,138
7066,100,19,100,37,140
7067,100,71,100,36,181
7068,100,49,100,45,237
7069,100,21,100,41,187
7070,100,69,100,15,239
7071,100,85,100,36,230
7072,100,10,100,28,24
7073,100,29,100,46,99
7074,100,24,100,8,91
7075,100,34,100,33,284
7076,100,114,100,5,244
7077,100,88,100,43,276
7078,100,21,100,14,120
7079,100,59,100,14,160
7080,100,29,100,35,215
7081,100,32,100,28,163
7082,100,65,100,23,161
7083,100,15,100,8,97
7084,100,12,100,24,35
7085,100,14,100,20,49
7086,100,13,100,47,28
7087,100,38,100,46,98
7088,100,33,100,37,100
7089,100,30,100,25,147
7090,100,123,100,32,251
7091,100,43,100,10,162
7092,100,10,100,20,27
7093,100,81,100,44,250
7094,100,10,100,26,69
7095,100,36,100,47,86
7096,100,98,100,9,228
7097,100,19,100,24,78
7098,100,13,100,11,57
7099,100,14,100,12,145
7100,100,62,100,24,177
7101,100,33,100,8,250
7102,100,65,100,19,134
7103,100,24,100,13,128
7104,100,45,100,16,96
7105,100,109,100,46,251
7106,100,10,100,18,20
7107,100,50,100,45,101
7108,100,13,100,35,275
7109,100,87,100,35,277
7110,100,28,100,21,140
7111,100,13,100,18,133
7112,100,17,100,49,253
7113,100,35,100,32,161
7114,100,11,100,19,26
7115,100,64,100,26,163
7116,100,34,100,36,82
7117,100,96,100,16,261
7118,100,11,100,14,27
7119,100,31,100,18,170
7120,100,22,100,24,83
7121,100,12,100,8,42
7122,100,27,100,13,57
7123,100,31,100,25,203
7124,100,127,100,5,281
7125,100,43,100,29,164
7126,100,46,100,33,256
7127,100,58,100,43,126
7128,100,57,100,30,139
7129,100,28,100,37,91
7130,100,63,100,31,183
7131,100,17,100,48,155
7132,100,79,100,50,173
7133,100,52,100,37,240
7134,100,83,100,29,229
7135,100,15,100,45,192
7136,100,27,100,24,212
7137,100,59,100,23,270
7138,100,10,100,43,37
7139,100,92,100,14,191
7140,100,66,100,33,183
7141,100,46,100,36,109
7142,100,18,100,11,183
7143,100,24,100,16,55
7144,100,74,100,18,189
7145,100,56,100,34,228
7146,100,39,100,31,138
7147,100,45,100,40,91
7148,100,98,100,10,299
7149,100,99,100,23,255
7150,100,51,100,29,112
7151,100,17,100,17,146
7152,100,19,100,22,269
7153,100,13,100,23,38
7154,100,69,100,21,226
7155,100,35,100,27,102
7156,100,33,100,33,78
7157,100,81,100,34,264
7158,100,43,100,48,137
7159,100,10,100,41,32
7160,100,43,100,10,88
7161,100,19,100,30,142
7162,100,38,100,17,152
7163,100,16,100,42,38
7164,100,32,100,40,115
7165,100,16,100,37,49
7166,100,13,100,39,54
7167,100,34,100,37,119
7168,100,25,100,50,136
7169,100,10,100,6,28
7170,100,46,100,37,124
7171,100,111,100,36,270
7172,100,44,100,32,190
7173,100,26,100,47,209
7174,100,63,100,8,240
7175,100,63,100,29,197
7176,100,21,100,5,118
7177,100,19,100,33,52
7178,100,16,100,20,243
7179,100,28,100,43,100
7180,100,17,100,8,149
7181,100,13,100,23,43
7182,100,26,100,8,68
7183,100,26,100,13,132
7184,100,10,100,36,101
7185,100,79,100,10,158
7186,100,103,100,8,217
7187,100,62,100,18,168
7188,100,13,100,30,39
7189,100,64,100,6,195
7190,100,71,100,35,181
7191,100,11,100,47,161
7192,100,71,100,50,249
7193,100,125,100,35,284
7194,100,41,100,21,148
7195,100,29,100,18,274
7196,100,67,100,47,218
7197,100,83,100,29,193
7198,100,11,100,34,34
7199,100,19,100,39,43
7200,100,31,100,12,204
7201,100,38,100,21,86
7202,100,20,100,20,77
7203,100,52,100,13,109
7204,100,68,100,35,277
7205,100,16,100,34,43
7206,100,29,100,45,269
7207,100,50,100,18,161
7208,100,14,100,21,49
7209,100,17,100,21,255
7210,100,33,100,12,138
7211,100,26,100,44,54
7212,100,77,100,30,245
7213,100,92,100,22,204
7214,100,39,100,36,260
7215,100,35,100,29,74
7216,100,12,100,27,72
7217,100,45,100,42,285
7218,100,15,100,6,116
7219,100,23,100,35,54
7220,100,24,100,28,93
7221,100,21,100,50,265
7222,100,28,100,47,231
7223,100,12,100,14,67
7224,100,11,100,29,23
7225,100,11,100,26,62
7226,100,16,100,18,65
7227,100,45,100,11,221
7228,100,100,100,41,222
7229,100,30,100,12,68
7230,100,11,100,28,45
7231,100,68,100,23,212
7232,100,75,100,15,227
7233,100,13,100,18,49
7234,100,28,100,20,67
7235,100,32,100,7,69
7236,100,68,100,31,248
7237,100,111,100,13,285
7238,100,105,100,50,297
7239,100,26,100,25,63
7240,100,44,100,42,218
7241,100,111,100,27,277
7242,100,34,100,44,177
7243,100,30,100,25,216
7244,100,10,100,47,78
7245,100,57,100,43,196
7246,100,13,100,37,116
7247,100,110,100,8,249
7248,100,33,100,33,146
7249,100,16,100,37,215
7250,100,16,100,7,44
7251,100,49,100,36,205
7252,100,34,100,10,249
7253,100,50,100,38,120
7254,100,77,100,7,159
7255,100,73,100,36,221
7256,100,49,100,27,115
7257,100,79,100,15,203
7258,100,65,100,17,260
7259,100,36,100,48,224
7260,100,50,100,37,186
7261,100,96,100,24,235
7262,100,11,100,27,25
7263,100,26,100,8,62
7264,100,67,100,45,207
7265,100,30,100,32,60
7266,100,10,100,47,153
7267,100,22,100,26,132
7268,100,79,100,26,229
7269,100,22,100,12,288
7270,100,22,100,37,108
7271,100,32,100,32,95
7272,100,31,100,43,101
7273,100,91,100,37,182
7274,100,67,100,26,160
7275,100,88,100,18,226
7276,100,15,100,30,44
7277,100,48,100,22,115
7278,100,53,100,31,116
7279,100,99,100,25,256
7280,100,36,100,6,244
7281,100,65,100,22,141
7282,100,42,100,36,284
7283,100,111,100,40,249
7284,100,21,100,43,249
7285,100,88,100,28,269
7286,100,53,100,25,214
7287,100,33,100,26,67
7288,100,42,100,5,120
7289,100,27,100,19,140
7290,100,29,100,19,93
7291,100,41,100,41,209
7292,100,22,100,13,117
7293,100,10,100,8,167
7294,100,40,100,7,137
7295,100,19,100,39,42
7296,100,11,100,49,29
7297,100,32,100,18,73
7298,100,46,100,44,155
7299,100,17,100,6,107
7300,100,56,100,28,201
7301,100,22,100,13,56
7302,100,22,100,49,145
7303,100,16,100,16,272
7304,100,54,100,27,137
7305,100,15,100,50,170
7306,100,14,100,36,89
7307,100,50,100,48,135
7308,100,13,100,28,132
7309,100,31,100,7,97
7310,100,58,100,45,141
7311,100,64,100,43,237
7312,100,41,100,36,223
7313,100,13,100,48,36
7314,100,64,100,38,145
7315,100,31,100,25,80
7316,100,17,100,18,171
7317,100,45,100,40,136
7318,100,10,100,29,70
7319,100,39,100,9,86
7320,100,43,100,30,278
7321,100,52,100,29,117
7322,100,32,100,6,84
7323,100,81,100,29,210
7324,100,11,100,12,28
7325,100,96,100,26,238
7326,100,40,100,35,82
7327,100,21,100,32,197
7328,100,19,100,41,122
7329,100,91,100,17,204
7330,100,12,100,27,275
7331,100,19,100,14,71
7332,100,25,100,50,61
7333,100,62,100,40,158
7334,100,76,100,23,276
7335,100,96,100,47,200
7336,100,62,100,13,124
7337,100,123,100,31,269
7338,100,14,100,17,127
7339,100,15,100,35,53
7340,100,18,100,20,37
7341,100,14,100,26,186
7342,100,11,100,47,22
7343,100,100,100,39,248
7344,100,80,100,22,193
7345,100,43,100,13,210
7346,100,13,100,48,150
7347,100,48,100,42,145
7348,100,34,100,13,73
7349,100,12,100,16,27
7350,100,23,100,36,55
7351,100,11,100,35,33
7352,100,14,100,9,212
7353,100,38,100,27,107
7354,100,96,100,49,297
7355,100,77,100,41,179
7356,100,41,100,6,289
7357,100,19,100,18,42
7358,100,10,100,10,165
7359,100,72,100,20,260
7360,100,60,100,10,179
7361,100,42,100,40,169
7362,100,34,100,35,165
7363,100,15,100,24,41
7364,100,57,100,21,209
7365,100,109,100,36,241
7366,100,51,100,6,179
7367,100,16,100,32,128
7368,100,43,100,7,131
7369,100,32,100,30,128
7370,100,71,100,7,242
7371,100,53,100,7,220
7372,100,119,100,7,291
7373,100,30,100,8,63
7374,100,73,100,23,260
7375,100,22,100,38,116
7376,100,37,100,37,86
7377,100,21,100,50,249
7378,100,19,100,8,84
7379,100,74,100,47,196
7380,100,23,100,33,199
7381,100,108,100,18,272
7382,100,67,100,5,162
7383,100,54,100,28,154
7384,100,106,100,37,297
7385,100,48,100,12,127
7386,100,24,100,15,107
7387,100,45,100,38,241
7388,100,25,100,25,268
7389,100,57,100,9,240
7390,100,69,100,48,261
7391,100,20,100,17,81
7392,100,19,100,31,88
7393,100,86,100,19,189
7394,100,74,100,47,192
7395,100,20,100,40,103
7396,100,23,100,9,92
7397,100,44,100,33,99
7398,100,25,100,30,53
7399,100,10,100,22,34
7400,100,64,100,28,170
7401,100,53,100,9,204
7402,100,107,100,49,237
7403,100,59,100,21,192
7404,100,25,100,16,139
7405,100,22,100,46,85
7406,100,29,100,31,93
7407,100,13,100,7,52
7408,100,20,100,41,74
7409,100,39,100,25,142
7410,100,21,100,12,135
7411,100,14,100,7,222
7412,100,127,100,32,282
7413,100,22,100,36,56
7414,100,72,100,22,249
7415,100,86,100,28,281
7416,100,13,100,14,145
7417,100,96,100,34,222
7418,100,13,100,12,45
7419,100,24,100,48,133
7420,100,48,100,49,104
7421,100,55,100,24,260
7422,100,35,100,19,72
7423,100,10,100,30,168
7424,100,25,100,21,52
7425,100,44,100,34,178
7426,100,15,100,44,83
7427,100,128,100,33,259
7428,100,105,100,16,238
7429,100,42,100,5,135
7430,100,16,100,15,123
7431,100,13,100,30,59
7432,100,21,100,21,47
7433,100,14,100,29,75
7434,100,57,100,43,158
7435,100,22,100,41,97
7436,100,28,100,28,144
7437,100,77,100,18,250
7438,100,49,100,5,113
7439,100,12,100,30,25
7440,100,74,100,25,294
7441,100,36,100,14,148
7442,100,10,100,33,21
7443,100,64,100,46,235
7444,100,18,100,44,196
7445,100,50,100,40,272
7446,100,18,100,46,174
7447,100,27,100,34,58
7448,100,28,100,41,223
7449,100,49,100,32,237
7450,100,12,100,31,274
7451,100,50,100,33,134
7452,100,44,100,5,96
7453,100,11,100,20,51
7454,100,53,100,11,288
7455,100,31,100,17,179
7456,100,33,100,38,140
7457,100,36,100,21,115
7458,100,138,100,14,283
7459,100,42,100,34,120
7460,100,17,100,39,268
7461,100,27,100,44,121
7462,100,61,100,33,296
7463,100,123,100,34,278
7464,100,92,100,47,259
7465,100,67,100,13,239
7466,100,32,100,31,202
7467,100,20,100,12,230
7468,100,22,100,20,122
7469,100,35,100,30,81
7470,100,107,100,35,239
7471,100,13,100,49,36
7472,100,26,100,49,105
7473,100,21,100,29,71
7474,100,30,100,36,149
7475,100,30,100,38,132
7476,100,119,100,36,239
7477,100,102,100,28,224
7478,100,59,100,9,278
7479,100,61,100,9,300
7480,100,16,100,38,298
7481,100,51,100,35,272
7482,100,56,100,46,120
7483,100,19,100,35,86
7484,100,27,100,32,90
7485,100,63,100,19,132
7486,100,60,100,23,280
7487,100,62,100,47,200
7488,100,49,100,39,105
7489,100,119,100,23,265
7490,100,38,100,34,200
7491,100,14,100,50,260
7492,100,20,100,20,61
7493,100,62,100,15,135
7494,100,61,100,7,189
7495,100,50,100,29,141
7496,100,111,100,22,245
7497,100,31,100,37,146
7498,100,37,100,23,142
7499,100,11,100,13,103
7500,100,46,100,44,176
7501,100,27,100,15,185
7502,100,12,100,5,223
7503,100,53,100,21,148
7504,100,20,100,41,94
7505,100,33,100,17,125
7506,100,51,100,6,296
7507,100,73,100,15,171
7508,100,24,100,33,98
7509,100,16,100,45,37
7510,100,16,100,16,115
7511,100,109,100,44,245
7512,100,39,100,26,116
7513,100,27,100,10,139
7514,100,16,100,30,160
7515,100,34,100,28,144
7516,100,37,100,43,195
7517,100,30,100,40,227
7518,100,15,100,49,30
7519,100,18,100,42,45
7520,100,104,100,39,248
7521,100,16,100,43,87
7522,100,16,100,10,63
7523,100,102,100,24,239
7524,100,98,100,48,224
7525,100,38,100,26,108
7526,100,65,100,39,285
7527,100,69,100,31,172
7528,100,108,100,26,220
7529,100,33,100,40,91
7530,100,11,100,15,42
7531,100,26,100,5,88
7532,100,27,100,44,69
7533,100,44,100,6,96
7534,100,136,100,37,299
7535,100,21,100,28,42
7536,100,23,100,22,48
7537,100,32,100,11,77
7538,100,30,100,43,85
7539,100,88,100,9,244
7540,100,25,100,13,179
7541,100,10,100,47,20
7542,100,53,100,43,131
7543,100,83,100,9,223
7544,100,16,100,47,63
7545,100,11,100,24,139
7546,100,39,100,10,183
7547,100,26,100,39,69
7548,100,18,100,19,59
7549,100,14,100,23,38
7550,100,86,100,7,255
7551,100,17,100,31,292
7552,100,42,100,48,261
7553,100,21,100,10,173
7554,100,12,100,19,37
7555,100,26,100,5,228
7556,100,21,100,44,107
7557,100,76,100,14,154
7558,100,78,100,13,280
7559,100,18,100,11,42
7560,100,16,100,9,138
7561,100,106,100,40,296
7562,100,26,100,11,173
7563,100,31,100,15,104
7564,100,14,100,23,37
7565,100,63,100,42,152
7566,100,12,100,20,170
7567,100,51,100,33,163
7568,100,70,100,14,233
7569,100,88,100,34,209
7570,100,10,100,10,27
7571,100,100,100,39,200
7572,100,40,100,24,151
7573,100,24,100,25,106
7574,100,43,100,24,114
7575,100,24,100,42,290
7576,100,46,100,23,116
7577,100,54,100,15,252
7578,100,57,100,16,291
7579,100,30,100,26,87
7580,100,45,100,17,115
7581,100,14,100,26,32
7582,100,23,100,35,53
7583,100,16,100,15,36
7584,100,20,100,41,112
7585,100,16,100,9,106
7586,100,34,100,50,136
7587,100,65,100,19,244
7588,100,13,100,44,79
7589,100,28,100,17,238
7590,100,18,100,18,143
7591,100,62,100,39,137
7592,100,71,100,20,252
7593,100,52,100,32,194
7594,100,55,100,7,250
7595,100,57,100,36,131
7596,100,85,100,36,261
7597,100,50,100,41,117
7598,100,28,100,50,111
7599,100,24,100,34,175
7600,100,25,100,9,58
7601,100,17,100,21,76
7602,100,12,100,28,230
7603,100,56,100,11,164
7604,100,44,100,15,124
7605,100,10,100,46,21
7606,100,125,100,5,294
7607,100,29,100,27,82
7608,100,65,100,19,194
7609,100,67,100,34,193
7610,100,16,100,27,48
7611,100,57,100,29,280
7612,100,110,100,45,238
7613,100,11,100,19,172
7614,100,64,100,24,134
7615,100,90,100,31,191
7616,100,66,100,39,152
7617,100,36,100,18,125
7618,100,50,100,24,189
7619,100,39,100,19,98
7620,100,49,100,14,159
7621,100,64,100,47,130
7622,100,33,100,32,108
7623,100,61,100,43,296
7624,100,47,100,30,170
7625,100,48,100,32,166
7626,100,77,100,10,198
7627,100,49,100,25,191
7628,100,13,100,13,29
7629,100,50,100,9,103
7630,100,41,100,11,129
7631,100,34,100,13,122
7632,100,20,100,43,168
7633,100,38,100,32,145
7634,100,13,100,34,204
7635,100,37,100,17,278
7636,100,37,100,31,193
7637,100,27,100,35,296
7638,100,23,100,44,63
7639,100,57,100,19,123
7640,100,57,100,33,151
7641,100,23,100,29,152
7642,100,34,100,12,296
7643,100,14,100,19,42
7644,100,58,100,33,185
7645,100,61,100,31,237
7646,100,99,100,6,219
7647,100,15,100,26,31
7648,100,12,100,5,194
7649,100,11,100,24,259
7650,100,25,100,42,94
7651,100,12,100,24,51
7652,100,67,100,17,194
7653,100,75,100,17,215
7654,100,12,100,24,46
7655,100,11,100,7,88
7656,100,125,100,29,269
7657,100,29,100,39,68
7658,100,11,100,34,39
7659,100,20,100,39,100
7660,100,13,100,50,154
7661,100,65,100,46,155
7662,100,23,100,49,188
7663,100,17,100,48,186
7664,100,32,100,23,103
7665,100,25,100,34,56
7666,100,72,100,22,180
7667,100,27,100,39,227
7668,100,29,100,24,63
7669,100,98,100,33,300
7670,100,36,100,50,184
7671,100,113,100,43,278
7672,100,70,100,26,253
7673,100,89,100,47,287
7674,100,20,100,46,103
7675,100,82,100,17,209
7676,100,41,100,18,97
7677,100,123,100,42,252
7678,100,15,100,16,41
7679,100,53,100,33,291
7680,100,43,100,41,207
7681,100,21,100,17,56
7682,100,75,100,17,195
7683,100,23,100,13,46
7684,100,103,100,5,211
7685,100,28,100,41,58
7686,100,19,100,19,275
7687,100,18,100,41,37
7688,100,115,100,40,254
7689,100,10,100,38,25
7690,100,102,100,15,259
7691,100,54,100,48,163
7692,100,24,100,16,138
7693,100,10,100,47,95
7694,100,33,100,12,129
7695,100,21,100,13,158
7696,100,13,100,14,124
7697,100,11,100,43,29
7698,100,27,100,24,82
7699,100,15,100,49,34
7700,100,19,100,9,47
7701,100,11,100,13,218
7702,100,13,100,42,44
7703,100,43,100,19,145
7704,100,24,100,12,145
7705,100,89,100,42,251
7706,100,77,100,6,238
